status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang,subjectivity,polarity,Analysis
1.25e+18,2258959656.0,2020-04-01 04:28:46+00:00,CANitinpathak,"#NizamuddinMarkaj 
#TablighiJamaat #coronavirus 
Teachers,Visitors arrived on tourist visa
Virus checking is responsibility of Government ofIndia
DelhiPolice is under Indian Ministry of Home Affairs;direct responsibility of minister Amit Shah

Place&amp;Police Station: Common Wall????",Twitter for Android,,,,False,False,27,0,IN,"Daskroi, India",city,1157,240,,2013-12-23 13:55:05+00:00,False,en,0.5,-0.3,Fear
1.25e+18,8.25e+17,2020-04-01 04:29:05+00:00,snehiil,"Utilize the Lock down with Paper Tax Tip!
--
Download App Now https://t.co/27aM6SOYlM, Visit https://t.co/p0fYfgMPmo

#IndiaLockdown #IndoreLockdown #IndiaFightsCorona #PaperTax #COVID19 #Indore #IndoreTalk https://t.co/PpTFssJELv",Twitter for iPhone,,,,True,False,9298,3,IN,"New Delhi, India",city,3857,2682,,2017-01-26 12:05:11+00:00,False,en,0.2888888888888889,-0.19444444444444448,Fear
1.25e+18,2424151140.0,2020-04-01 04:29:57+00:00,mayankbhagwat,"Damn true! Not sure when the #vaccine is going to be ready but I will be waiting for it. I don??t want to live through another #nightmare 
#StopCoronaVirus #coronavirus #coronavirusindia #covid19 #COVID??ª19 #StayHomeIndia #StaySafe https://t.co/Q7iZp4UjB1",Twitter for iPhone,1.25e+18,2424151140.0,mayankbhagwat,False,False,17272,1,IN,"Mumbai, India",city,2566,1419,,2014-04-02 17:56:55+00:00,False,en,0.6347222222222222,0.1309659090909091,Anger
1.25e+18,9.3e+17,2020-04-01 04:30:57+00:00,Prakash99054985,"@swachh_bhiwandi... Repeatedly requesting to clean the gutters near my house, still no heed paid by bncmc workers  in my area..is this what's called swachh Bharat Abhiyaan..#lockdownworries #CleanUp #coronavirus https://t.co/ZQX7flIPZD",Twitter for Android,,,,False,False,333,0,IN,"Bhubaneshwar, India",city,23,204,,2017-11-13 13:45:58+00:00,False,en,0.55,0.23333333333333334,Anger
1.25e+18,176711608.0,2020-04-01 04:32:09+00:00,sanjaytirdiya,A place beyond #Coronavirus that I call #Home https://t.co/O2pZ4MBesb,Twitter for Android,,,,False,False,4138,0,IN,"Bhavnagar, India",city,170,1114,,2010-08-10 06:49:11+00:00,False,en,0.0,0.0,Sad
1.25e+18,8.74e+17,2020-04-01 04:32:43+00:00,BodkheShilpa,"Do you think we can fight COVID 19 for very long.

Kids out in streets for kanjaks. Such gatherings making us more prone  to COVID. 

Informed mohali police twice. No action.

#covid19 #mohalipolice #punjabpolice #mohali #kanjak https://t.co/tdQkxD5e99",Twitter for Android,,,,False,False,21320,6,IN,"Nagpur, India",city,16734,191,,2017-06-10 17:41:02+00:00,False,en,0.405,0.09625,Anger
1.25e+18,2556368947.0,2020-04-01 04:39:22+00:00,keerthivydyula,"How are all of you doing during this #Lockdown? ???

#IndiaFightsCorona #IndiaVsCorona #Bangalore #Bengaluru #DivyaMaben #StayHomeStaySafe #StayHomeIndia #Chennai #Mumbai #21daylockdown #Covid19 #SocialDistancing #BangaloreBlogger #IndianBlogger #India #Delhi #Kerala #Kochi #Pune https://t.co/8ZrYc19oxi",Twitter for iPhone,,,,True,False,2657,0,IN,"Hayathnagar, India",city,731,306,,2014-06-09 07:46:33+00:00,False,en,0.0,0.0,Sad
1.25e+18,555930728.0,2020-04-01 04:41:00+00:00,diggles_7,"China hide many things from people of China and rest of the world. Remove china from UNSC. Need of Freedom of expression in china.
Stayhomestaysafe ????????????
#UNSC #COVID19outbreak #COVID19 #COVID #CCPVirus 
https://t.co/Ptvygt5BxK",Twitter for iPhone,,,,False,False,20988,2,IN,"Dibrugarh, India",city,564,303,,2012-04-17 12:36:14+00:00,False,en,0.5,0.5,Analytical
1.25e+18,104727200.0,2020-04-01 04:43:27+00:00,TheSandipMittal,"#coronavirus doesnt discriminate between people. But the #Communalvirus started by our Godi Media targets &amp; vilifies muslims.
Why dint these Channels question and attack Yogi when he broke lockdown? Why arent godi media asking Modi about lack of testing kits?

#BoycottNewsNation",Twitter for iPhone,,,,False,False,165,0,IN,"Mohali, India",city,665,2351,,2010-01-14 05:53:51+00:00,False,en,0.0,0.0,Sad
1.25e+18,1.15e+18,2020-04-01 04:44:06+00:00,Swachha_Anand,"#coronavirus doesnt discriminate between people. But the #Communalvirus started by our Godi Media targets &amp; vilifies muslims.
Why dint these Channels question and attack Yogi when he broke lockdown? Why arent godi media asking Modi about lack of testing kits?

#BoycottNewsNation",Twitter for iPhone,1.25e+18,207809313.0,BJP4India,False,False,1127,0,IN,"Anand, India",city,30,120,,2019-07-01 07:28:48+00:00,False,en,0.0,0.0,Sad
1.25e+18,1.15e+18,2020-04-01 04:44:25+00:00,Swachha_Anand,"#Covid19 #CoronavirusLockdown #Covid19 #coronavirus 
#staysafe #stayhome #socialdistance #Lockdown #StayHomeStaySafe Non of God??s ready to help. Coz we have not respect the God. Just see the highly affected country or state you can come to know",Twitter for iPhone,1.24e+18,77732185.0,drharshvardhan,False,False,1127,0,IN,"Anand, India",city,30,120,,2019-07-01 07:28:48+00:00,False,en,0.52,0.18,Anger
1.25e+18,3253850851.0,2020-04-01 04:44:28+00:00,DivyaMaben,Support each other. We need to fight this together. Stay home stay safe. Fight doesn't stop here. After corona we have to work on our economy. We are going to have a tough time. #coronavirus #StayHomeStaySafe,Twitter for iPhone,,,,False,False,13046,2,IN,"Bengaluru, India",city,19404,639,,2015-06-23 16:14:22+00:00,False,en,0.5694444444444445,-0.004629629629629632,Fear
1.25e+18,1.15e+18,2020-04-01 04:45:02+00:00,Swachha_Anand,"#Odisha gov. has sanctioned ??54 lakh for feeding stray #animals in various towns and cities of the state amid #lockdown. 

https://t.co/vxEcwy2e7w 

#Sakal #SakalNews #viral #SakalTimes #news #coronavirus #COVID #COVID19 #CoronavirusPandemic #COVID??ª19 #CoronaUpdatesInIndia https://t.co/oqaaZPeIq3",Twitter for iPhone,1.25e+18,14159148.0,UN,False,False,1127,0,IN,"Anand, India",city,30,120,,2019-07-01 07:28:48+00:00,False,en,0.5,0.0,Sad
1.25e+18,2451522818.0,2020-04-01 04:46:25+00:00,arman1094,"What lie is this #GodiMedia telling, #CoronaVirusVisfot, The whole #Worldwide knows in which country this #CoronaVirus has originated. Why #MaulanaSaad is holding responsible for this, Catch the person who stepped from #Bangalore to #Telangana carrying the virus
@AIMPLB_Official",Twitter for Android,,,,False,False,6,0,IN,"Mumbai, India",city,7,3,,2014-04-18 15:22:08+00:00,False,en,0.47500000000000003,0.2,Anger
1.25e+18,1.23e+18,2020-04-01 04:46:57+00:00,MdAsfak19343482,"The number of positive cases in India has crossed 1,500 and the death toll is over 50. Over 8,00,000 people have been infected with the coronavirus across the globe, with global death toll rising to 42,000. 
#COVID19
@narendramodi @MoHFW_INDIA @WHO @myogiadityanath @im_rajputt",Twitter for Android,,,,False,False,11,0,IN,"Bihar, India",city,5,25,,2020-02-24 04:22:40+00:00,False,en,0.2727272727272727,0.11363636363636363,Anger
1.25e+18,1.23e+18,2020-04-01 04:46:58+00:00,MdAsfak19343482,"I must pray for you,
You must pray for me,
We must pray for one another,
That is the way,
We can beat the #coronavirus together,

I must help u,
You must help me,
We must help one another, 
That is the only way,
We can survive in this cruel weather, 
#amwriting #poetry #COVID19",Twitter for Android,1.25e+18,1.23e+18,MdAsfak19343482,False,False,11,0,IN,"Bihar, India",city,5,25,,2020-02-24 04:22:40+00:00,False,en,1.0,-0.5,Fear
1.25e+18,208093849.0,2020-04-01 04:47:34+00:00,kovai_saandy,"The most scariest out of office e-mail of all time...Like|Share|Comment
 @WHO @NASAClimate @gretathun @LeoDiCaprio @ClimateReality @climateprogress @UNFCCC @ClimateDesk #COVID19 #CoronaAlert #CoronavirusOutbreak #CoronaUpdatesInIndia #CoronaChainScare https://t.co/qD9Nn3bsxf",Twitter for iPhone,,,,False,False,1407,0,IN,"Hyderabad, India",city,188,764,,2010-10-26 16:31:01+00:00,False,en,0.5,0.5,Analytical
1.25e+18,17830429.0,2020-04-01 04:49:30+00:00,sakaltimes,"Noted virologist of Indian origin, Prof Gita Ramjee, succumbed to #COVID19. Huge loss to virologist community and #SA.
https://t.co/VuNwc4mB9h",Twitter for Android,,,,False,False,325,0,IN,India,city,19685,11,,2008-12-03 05:54:15+00:00,False,en,0.9,0.4000000000000001,Anger
1.25e+18,1.06e+18,2020-04-01 04:50:24+00:00,shafirtiactivst,"@amjedmbt I seen the recent news @TV9Bharatvarsh I saw &amp; heard the #Anchor blaming that #TablighiJamaat are destroying #Hindustan by making a chain of  this #Coronavirus, Stop childish talk to earn money, wait for investigation to be given to CBI.
@kparveen2005 @ArvindKejriwal https://t.co/gfW4TmHpdb",Twitter for Android,,,,False,False,2775,0,IN,"Hyderabad, India",city,236,306,,2018-11-16 21:44:36+00:00,False,en,0.35000000000000003,-0.13333333333333333,Fear
1.25e+18,123860092.0,2020-04-01 04:51:02+00:00,SaifuRizvi,"Yes you are right. International Confernce of #TablighiJamaat was going on and 1400 world class scientists were doing research as how to save the world from #COVID19

#NizamuddinMarkaj 

@Real_Netan @ippatel @TheAtul_IND https://t.co/UOGgylasGM",Twitter for Android,,,,False,False,42895,1,IN,"New Delhi, India",city,2700,2477,,2010-03-17 12:45:30+00:00,False,en,0.26785714285714285,0.14285714285714285,Anger
1.25e+18,9.88e+17,2020-04-01 04:53:48+00:00,sunobeycomedy,This is what happens when you let them run wild. Tourist visa is for tourism; not for religious gatherings. #TablighiJamaat #TablighiVirus #coronavirus https://t.co/ksmEpMJJJI,Twitter for Android,,,,False,False,5,0,IN,"Wanparthy, India",city,14,14,,2018-04-21 03:15:03+00:00,False,en,0.325,0.05,Anger
1.25e+18,170020037.0,2020-04-01 04:54:15+00:00,ankit6502,The Human Rights Commission does not notice this news? @HRC @hrw @IamSumanDe #COVID19 https://t.co/OYxHmjHPJN,Twitter for Android,,,,False,False,66,0,IN,"Jind, India",city,20,225,,2010-07-23 19:06:47+00:00,False,en,0.1,0.0,Sad
1.25e+18,1.03e+18,2020-04-01 04:54:29+00:00,genophe,"How I wish that someone comes to me &amp; say that whatever happening around the world is #AprilFoolDay joke... specially #CoronavirusOutbreak. 
And everything gonna be fine in April.

Because life is definitely NOT a joke.",Twitter for Android,,,,False,False,330,0,IN,"Bengaluru, India",city,69,185,,2018-08-28 09:46:00+00:00,False,en,0.5238095238095238,0.25793650793650796,Anger
1.25e+18,1.06e+18,2020-04-01 04:56:59+00:00,shafirtiactivst,Very sad to hear.. RIP!! #AndrewJack #COVID19 https://t.co/oybMP9tL8h,Twitter for Android,,99660394.0,amjedmbt,True,False,2775,0,IN,"Hyderabad, India",city,236,306,,2018-11-16 21:44:36+00:00,False,en,1.0,-1.0,Fear
1.25e+18,1.05e+18,2020-04-01 04:57:09+00:00,SanjivRanjanJh1,"Bharatwarsh was doing well.
And then barbarians came from the Desert.
India was doing well on containing #COVID19 spread.
And then #TablighiJamaat
came along.",Twitter for Android,,,,True,False,17730,0,IN,"Ghaziabad, India",city,461,798,,2018-10-04 08:55:37+00:00,False,en,0.0,0.0,Sad
1.25e+18,4001264052.0,2020-04-01 04:57:37+00:00,goelgauravbjp,Thanks @ACTFibernet  to extend this offer till 30-Apr-2020. #WorkFromHome  #COVID19 #LockDown https://t.co/EaXALMdnFE,Twitter for Android,,,,True,False,2358,18,IN,"Chandigarh, India",city,4768,56,,2015-10-24 10:35:57+00:00,True,en,0.2,0.2,Anger
1.25e+18,15187319.0,2020-04-01 04:58:08+00:00,duxFortisIndia,Former Ambassador to China Gautam Bambawale feels a new world order would emerge post #CoronaVirusOutbreak  is tackled https://t.co/1saZYHkrAv @nitingokhale @CaptDKS @SuryaGangadhar6 @ParulChandraP @neelanjana01 @skchatts @amitabhprevi @dpkpillay12 @MajorPoonia  @JaggiBedi,Twitter for iPhone,,,,True,False,17661,0,IN,"Rajendra Nagar, India",city,1853,437,,2008-06-21 04:22:45+00:00,False,en,0.22727272727272727,0.06818181818181818,Anger
1.25e+18,3649839433.0,2020-04-01 04:59:17+00:00,friendshipcall1,"It is high time for #UniformCivilCode_Law. After we win the battle against #COVID19. Because only this can shut the shops of each preacher at least in India.

@narendramodi @PMOIndia @RubikaLiyaquat @aajtak @ABPNews @vivekagnihotri",Twitter for Android,,,,False,False,2,0,IN,"Kolkata, India",city,9,16,,2015-09-22 15:06:33+00:00,False,en,0.585,0.16500000000000004,Anger
1.25e+18,8.86e+17,2020-04-01 04:59:44+00:00,x_Tulip_xx,I salute all those who have contributed to #PMCARES Fund to assist in the country's fight against #COVID19  I am humbled to contribute Rupees 1 crore from India TV to PM CARES Fund. #IndiaFightsCorona @PMOIndia @narendramodi thank you sir @RajatSharmaLive always love you!!????????,Twitter for Android,,,,False,False,294403,0,IN,"Ranchi, India",city,649,218,,2017-07-14 18:35:51+00:00,False,en,0.6,0.78125,Analytical
1.25e+18,141121573.0,2020-04-01 05:00:09+00:00,SBM_4007,"Drag these #Jamaat heads and maulanas to treat these infected people. This will take them more close to their almighty.

#JamaatKaCoronaDisaster 
#NizamuddinMarkaz 
#Nizamuddin 
#NizamuddinIdiots 
#coronavirus 
#CoronaInMaharashtra",Twitter for iPhone,,,,True,False,1541,0,IN,"New Delhi, India",city,90,347,,2010-05-07 07:00:18+00:00,False,en,0.28541666666666665,0.2,Anger
1.25e+18,573490762.0,2020-04-01 05:00:24+00:00,Pakodewallah,So.. last night the union govt website @MoHFW_INDIA removed the state-wise break up of #COVID19 cases . Only total numbers now! #COVID19outbreak,Twitter for Android,,,,False,False,6552,0,IN,"Nagpur, India",city,2520,2086,,2012-05-07 09:54:58+00:00,False,en,0.6055555555555555,0.0,Sad
1.25e+18,16851793.0,2020-04-01 05:02:16+00:00,kamleshrao,Is the lockdown and #SocialDistancing going to  #FlattenTheCurve in India or the storm is brewing? #COVID19 #Corona https://t.co/RqHihyTqLm,Twitter for Android,1.24e+18,16851793.0,kamleshrao,False,False,4039,0,IN,"Bengaluru South, India",city,1159,1489,,2008-10-19 14:52:42+00:00,False,en,0.0,0.0,Sad
1.25e+18,3802359972.0,2020-04-01 05:02:50+00:00,BharatShaktiBSI,"#COVID19, The #OrphanDrug, Gilead Pharma and Section 92 of the Patents act. 

The cost of a cure for COVID-19: https://t.co/q7uAbHYY12",Twitter for Android,,,,False,False,55,8,IN,"New Delhi, India",city,4981,142,,2015-10-06 10:58:24+00:00,False,en,0.0,0.0,Sad
1.25e+18,321241088.0,2020-04-01 05:06:31+00:00,AMAN6112,"Hello human, how are you feeling in the NEST?
.
.
.
.
.
.
.
.
.
.
.
.
#covid19 #corona #human #bird #nature #maharashtra #gondpipri #mobilephotography #lockdown @ Gondpipari, Maharastra, India https://t.co/RyFzbHx8Li",Twitter for Android,,,,False,False,283,0,IN,"Greater Noida, India",city,22,367,,2011-06-21 07:35:42+00:00,False,en,0.1,0.0,Sad
1.25e+18,773281992.0,2020-04-01 05:07:03+00:00,jdsarkar27,"Being the eternal optimist that I am, I am hoping that the Chinese say - #AprilFool - by end of today and unravel a vaccine that kills #COVID19 instantly!",Twitter for Android,,,,False,False,485,0,IN,"Thane, India",city,33,158,,2012-08-22 09:40:47+00:00,False,en,0.3333333333333333,0.0,Sad
1.25e+18,65673617.0,2020-04-01 05:07:26+00:00,Milan_reports,"@realDonaldTrump @WHO @UNDP @GOVUK @KremlinRussia_E @EU_Commission @9NewsAUS @nzherald @WorldBank This is what happening in Pakistan, minorities are being deprived of food n essential including Christians as well. Do you think they still deserve any Sympathy #COVID19 #CORONAVIRUS https://t.co/Nln4Ra0Gfw",Twitter for iPhone,,,,False,False,12605,2,IN,"New Delhi, India",city,3116,880,,2009-08-14 16:30:55+00:00,False,en,0.3,0.0,Sad
1.25e+18,4266006134.0,2020-04-01 05:08:06+00:00,sanoMDblog,Proper treatment and Your commitment for the protocols can defeat #CoronaVirus https://t.co/tD5B6wuTsi,Twitter for iPhone,,,,True,False,71,1,IN,"New Delhi, India",city,50,58,,2015-11-17 08:56:51+00:00,False,en,0.1,0.0,Sad
1.25e+18,392793199.0,2020-04-01 05:08:22+00:00,_ankitbhatnagar,Global death toll rises above 42107 regarding #CoronavirusOutbreak please stay at home and stay safe!,Twitter for Android,,,,False,False,191,0,IN,India,city,82,121,,2011-10-17 15:42:19+00:00,False,en,0.19999999999999998,0.20833333333333334,Anger
1.25e+18,2396038652.0,2020-04-01 05:08:35+00:00,RahulDevRising,"In case of #COVID19 pandemic response, interdependence between actors for essential supplies is shaping the affected state's main response (for ex, China is providing medical supplies &amp; equip. to most nations) while state-agencies are monetizing &amp; borrowing more to pay for these.",Twitter for iPhone,,,,False,False,42330,292,IN,"Mumbai, India",city,78455,143,,2014-03-18 11:09:55+00:00,True,en,0.32666666666666666,0.2333333333333333,Anger
1.25e+18,2779787995.0,2020-04-01 05:09:19+00:00,akchouhan31,Can we now call out the Islamic clerics in India for what they are? Irresponsible citizens!! #TablighiJamat #coronavirus #COVID??ª19 @TarekFatah @sagarikaghose,Instagram,,,,False,False,2461,0,IN,"Gond Pipri, India",city,221,437,,2014-08-30 02:45:13+00:00,False,en,0.0,0.0,Sad
1.25e+18,32815263.0,2020-04-01 05:10:43+00:00,irocksid,"Thank you @MARKAND7 Bhai for lots of Love Care and  Support During #21days  #IndiaLockdown
#coronacrisis #covid19
 #familytime 
#hostfamily #nadiad  #gujarat ##brothers #thankyoubrother????? https://t.co/XIzhuyMz3u",Twitter for iPhone,,,,False,False,6368,0,IN,"Mumbai, India",city,16299,3571,,2009-04-18 06:32:20+00:00,True,en,0.6,0.5,Analytical
1.25e+18,114666369.0,2020-04-01 05:12:24+00:00,AdityaTrivedi_,WTF is wrong with this country!?? #CoronavirusOutbreak https://t.co/cK72pbJ1G5,Twitter for iPhone,,,,True,False,2804,1,IN,"New Delhi, India",city,12706,536,,2010-02-16 06:14:48+00:00,True,en,0.95,-0.5625,Fear
1.25e+18,253987881.0,2020-04-01 05:13:44+00:00,imsouvikb,"#EXCLUSIVE #breaking Another doctor in Delhi tests +ve for #COVID19 in a cancer hospital in Delhi. No travel history, was not even treating covid patients in Delhi @IndiaToday",Twitter for iPhone,,,,False,False,1743,0,IN,"Bengaluru South, India",city,1506,4758,,2011-02-18 11:42:31+00:00,False,en,0.0,0.0,Sad
1.25e+18,74787719.0,2020-04-01 05:13:47+00:00,manukumarjain,Now the #TablighiJamat will become a convenient excuse for some to vilify Muslims everywhere as if we created &amp; spread #COVID19 around the world. https://t.co/7TEwArxwGa,Twitter for Android,,,,False,False,1281,68,IN,"Bengaluru South, India",city,317256,377,,2009-09-16 17:38:35+00:00,True,en,0.05,-0.05,Fear
1.25e+18,7.42e+17,2020-04-01 05:20:04+00:00,rohansinha89,"Yes , Well Said  #COVID #CoronavirusOutbreak https://t.co/emecB4kDo7",Twitter for Android,,,,False,False,21,0,IN,"Rajendra Nagar, India",city,20,122,,2016-06-13 15:12:14+00:00,False,en,0.0,0.0,Sad
1.25e+18,3068647381.0,2020-04-01 05:20:59+00:00,AbhishekIWT,"#CoronaUpdate #Lockdown21 

8 new cases Ahmedabad 

Total 82 #Covid19 positive cases in #Gujarat 

#Ahmedabad 31
#Gandhinagar 11
#Rajkot 10
#Surat 10
#Vadodara 09
#Bhavnagar 06
#GirSomnath 02
#Mehsana 01
#Kutch 01 
#Porbandar 01

#Quarantined 19206 https://t.co/GEQuLtCn8x",Instagram,,,,False,False,593,0,IN,"Nadiad, India",city,393,206,,2015-03-08 18:52:09+00:00,False,en,0.5833333333333334,0.12121212121212122,Anger
1.25e+18,1.05e+18,2020-04-01 05:21:06+00:00,SanjivRanjanJh1,How to be safe from Corona #Corona #cronavirus #caronavirusoutbreak #CoronaPandemie #Covid_19 #COVID19 #COVIDIOTS https://t.co/Gmzs3ps5Af,Twitter for Android,,,,False,False,17730,0,IN,"Ghaziabad, India",city,461,798,,2018-10-04 08:55:37+00:00,False,en,0.5,0.5,Analytical
1.25e+18,58158314.0,2020-04-01 05:25:14+00:00,rubecks23,"I truly believe America did not take Corona Virus seriously and thought the world is overreacting. Lives are being lost due to this ignorance
#COVID??ª19 #coronavirus

Trump says the next two weeks will be very painful as confirmed US cases approach 200,000 https://t.co/UjJtVfcv2v",Twitter for iPhone,,,,True,False,60690,0,IN,"Bengaluru, India",city,370,750,,2009-07-19 08:43:18+00:00,False,en,0.6083333333333333,-0.19366666666666663,Fear
1.25e+18,65673617.0,2020-04-01 05:25:58+00:00,Milan_reports,"Chronic conditions like high blood pressure could increase your risk for complications from #COVID19. It's more important than ever to manage your BP. Take medications as prescribed, maintain a healthy lifestyle 

Here's the right way to monitor your blood pressure at home: https://t.co/bgJRLw84M2",Twitter for iPhone,,,,False,False,12605,5,IN,"New Delhi, India",city,3116,880,,2009-08-14 16:30:55+00:00,False,en,0.6151428571428571,0.3691428571428571,Anger
1.25e+18,2394923905.0,2020-04-01 05:26:10+00:00,AmanatUllah23,"Death in Kerala due #covid19 - 2
Death in Kerala due shutdown of Kerala-Karnataka border denying medical treatment for Keralites - 7
Cheap and inhuman by @BJP4Karnataka #karnataka #border",Twitter for Android,,,,False,False,2726,1,IN,"New Delhi, India",city,9663,156,,2014-03-17 18:47:15+00:00,True,en,0.3625,0.037500000000000006,Anger
1.25e+18,7.97e+17,2020-04-01 05:27:27+00:00,Gasi_Nat,"We need ur help sir. My uncle is in very critical situation try to understand our problem. It's very urgent that's why we are requesting I know this tym situation is very critical due to #COVID_19 . Plz help my family ???
@TelanganaDGP @hydcitypolice @yadavtejashwi @NitishKumar https://t.co/9zLdwy3cL5",Twitter for Android,,,,False,False,52060,0,IN,"Bengaluru, India",city,423,1267,,2016-11-11 04:02:14+00:00,False,en,0.66875,0.018750000000000003,Anger
1.25e+18,29008503.0,2020-04-01 05:28:29+00:00,manishseth,"""Experts say India??s failure to stockpile essential medical supplies could jeopardize the safety of frontline medical professionals, risking a collapse of the health system in the midst of a pandemic. 
#DoctorsSpeakUp #CoronavirusPandemic
 https://t.co/47TLxYdV88",Twitter for Android,,,,True,False,1377,0,IN,"New Delhi, India",city,943,1612,,2009-04-05 16:00:04+00:00,False,en,0.15,-0.07916666666666668,Fear
1.25e+18,1589190649.0,2020-04-01 05:29:50+00:00,BarodaRocksz,"@noidapolice Sir my daughter's (7 Month old) vaccination(influenza) is due. Considering the current #Covid19 situation, I do not want to miss that. Can I go out (isolated in my car) for vaccination?",Twitter for Android,,,,False,False,1539,0,IN,"Vododara, India",city,6335,2221,,2013-07-12 18:56:52+00:00,False,en,0.325,-0.008333333333333331,Fear
1.25e+18,1.18e+18,2020-04-01 05:30:42+00:00,Abhishe99223603,"@ANI @harbhajan_singh @YUVSTRONG12 pls tell ur dear friend @SAfridiOfficial to provide them ration ASAP 
Thanks ???????????
#COVID19 https://t.co/bFdmkFUrJQ",Twitter for Android,,,,False,False,13,0,IN,"Bengaluru South, India",city,10,64,,2019-10-02 15:41:27+00:00,False,en,0.2,0.2,Anger
1.25e+18,113826230.0,2020-04-01 05:31:07+00:00,sudarsansand,"This lockdown has given us a chance to get in sync with mother nature???¤
#gardeningisnotcancelled #coronavirus #TheLockdown #lockdown21days #gardening #StayHomeIndia https://t.co/C8W9hbZCMi",Twitter for iPhone,,,,False,False,57439,220,IN,"Puri, India",city,577309,828,,2010-02-13 05:07:42+00:00,True,en,0.0,0.0,Sad
1.25e+18,1520174058.0,2020-04-01 05:33:37+00:00,sahayrikesh,Madhya Pradesh: A 65-year-old man who tested positive for #COVID19 passed away in Indore today.,Twitter for Android,,,,False,False,1687,0,IN,India,city,133,1598,,2013-06-15 19:12:28+00:00,False,en,0.5454545454545454,0.22727272727272727,Anger
1.25e+18,61557732.0,2020-04-01 05:34:01+00:00,Arjit_Garg,And too add to it we have these #CoronaJihad who have made this #COVID19 spread like wild fire. #fucksake,Twitter for Android,,,,False,False,1932,0,IN,"Greater Noida, India",city,490,55,,2009-07-30 18:18:25+00:00,False,en,0.4,0.1,Anger
1.25e+18,194463928.0,2020-04-01 05:34:39+00:00,Samar_LeonPrice,"Hunger has come to haunt many due to #coronavirus Pandemic. SBI Swargashram team distributing food items to the Poor &amp; Needy get through this catastrophe.
@TheOfficialSBI @DFS_India @PMOIndia @rkumar1958 @nsitharaman @BARKAT1962 @guptapk 
#SBIFamily #COVID??ª19 #coronavirus https://t.co/QMq1kAFzK8",Twitter for Android,,,,False,False,186,0,IN,"Pune, India",city,186,114,,2010-09-24 05:19:08+00:00,False,en,0.4916666666666667,-0.00833333333333334,Fear
1.25e+18,7.41e+17,2020-04-01 05:38:26+00:00,hrushikeshdasrn,"Thanks to all the doctors who r fighting to #coronavirus to protect all of us.
Plz...... Take our respect sir ??? https://t.co/2UMDAaqdXN",Twitter for Android,,,,False,False,279,0,IN,"Bhubaneshwar, India",city,23,30,,2016-06-08 17:45:19+00:00,False,en,0.2,0.2,Anger
1.25e+18,113574506.0,2020-04-01 05:38:29+00:00,tito281,"Hello folks, I know a lot of you from outside want to transfer donations. Here are the banking details for this. Thank you all in advance! #coronavirus #community #WeAreAllInThisTogether https://t.co/HmsDyHXrVU",Twitter for iPhone,,,,False,False,281,0,IN,"Kerala, India",city,1844,316,,2010-02-12 07:59:38+00:00,False,en,0.05,0.0,Sad
1.25e+18,1.08e+18,2020-04-01 05:38:54+00:00,shilpij70643957,"As a part of outreach activity, #RedCross conducted awareness programs on Prevention of #Coronavirus Transmission and Prevention of Pandemic to the people from various Educational Institutions in Shimoga. 
Safety masks and hand-sanitizers were distributed to the attendees. https://t.co/6hyPDjXKq7",Twitter for Android,,,,True,False,3308,1,IN,"New Delhi, India",city,39,183,,2018-12-19 14:44:49+00:00,False,en,0.375,0.125,Anger
1.25e+18,113607057.0,2020-04-01 05:41:14+00:00,IntuitDeepak,@MRobertsQLD China is epicenter of #COVID to spread #CoronavirusPandemic all over world take a crucial steps against china. #ChineseVirus19,Twitter for Android,,1461970477.0,noidapolice,False,False,406,0,IN,"Noida, India",city,274,403,,2010-02-12 11:29:11+00:00,False,en,1.0,0.0,Sad
1.25e+18,1.19e+18,2020-04-01 05:41:20+00:00,idnani_nandini,"MP: A 65-year-old man who tested positive for #COVID19 passed away in Indore today.
#PTI",Twitter for Android,1.25e+18,355989081.0,ANI,False,False,57262,1,IN,"Ulhasnagar, India",city,4327,671,,2019-10-29 04:41:31+00:00,False,en,0.5454545454545454,0.22727272727272727,Anger
1.25e+18,158050057.0,2020-04-01 05:41:53+00:00,AshishRDeshmukh,"With Total domestic sales down by 47% and exports down by 55% for @Maruti_Corp in the month of march, The #covid19 pandemic is hitting the industry hard. https://t.co/manuUy7bI7",Twitter for Android,,,,False,False,18,0,IN,"Nagpur, India",city,2101,64,,2010-06-21 16:55:13+00:00,False,en,0.3938888888888889,-0.12055555555555557,Fear
1.25e+18,2178919461.0,2020-04-01 05:44:11+00:00,mrvickyshah,"#Coronavirus Day 29 update: Malaysian Government has gone nuts...

??Malaysia sparks outrage after telling women to wear make-up at home during coronavirus lockdown? https://t.co/dEn9pGZkDK",Twitter for Android,,,,False,False,12650,0,IN,"Daskroi, India",city,530,2699,,2013-11-13 00:45:50+00:00,False,en,0.0,0.0,Sad
